,reviews,stars,Compound Score,Sentiment,word_count
10,"I am very pleased with this new remote. Having recently cut the cord and just having Fire TV on our 2 TVs it is great to have one remote for the bedroom TV that turns the TV on-and-off, adjusts the volume and operates the Fire TV stick. This new remote uses a signaling method that sends the remote commands from the Fire TV down the HDMI cable to the TV set. For everything to work you'll need a 2nd generation Fire TV or newer, and a TV that has ""HDMI-CEC"" capability. That means the TV can handle the commands sent to it over the HDMI cable. Most newer TVs have this feature, even my budget-buy 4 year old Insignia TV from Best Buy has it and it works with this remote.
To help you determine if your Fire TV device works, search you orders to find your order to determine which Fire TV device you have, then go to Fire TV Support and check the generation. If it's 2nd generation or newer you've got half of the puzzle solved.
Also check your TV's manual to see if you have an HDMI input that works with HDMI-CEC. Unfortunately, most sets only have one input that does so you may have to swap your Fire TV to that HDMI input. And, many TV manufacture has a different name for HDMI-CEC and it's capabilities are often turned off by default. Check out this article https://www.guidingtech.com/53974/hdmi-cec-tv-support/ to find out what your TV set manufacture calls the feature and a generic description of how to enable it. For my Insignia TV it is called INLink. My LG TV in my family room calls it SIMPLINK.
If your TV has the HDMI-CEC feature and your Fire TV is 2nd generation or newer, you have the second half of the puzzle solved. Order up! You can have reasonable confidence HDMI-CEC technology will work for you. (Reasonable... not perfect. This is techie stuff after all.)
Finally, when your new remote arrives, the instruction booklet will get you started pairing the new remote with your Fire TV and then an onscreen tutorial will walk you through testing each of the HDMI-CEC features.
Enjoy!",5,0.1727,Positive,364
11,Okay layout is decent dislike the feel of the remote he comes across as very cheap both in texture on the remote being a super smooth no grips the battery casing does not sit in its housing well it's continually giving this cheap feel of movement I like the ability to have the volume up and down in the mute button and the power for your TV and AV receiver other equipment is nice but everything on the remote itself feels to be of cheap grade plastic would have preferred to see it as an aluminum remote. I know remotes are made in plastics and have been for years like from the 80's . But making it have a heavier weight that makes it feel strong would be nice. Amazon older remote with Alexa felt more robust and not as cheap. The Samsung remote that i have pictured is a great look and feel,2,0.9817,Positive,154
12,"OK, I spent 15 minutes trying to get the cover off this remote to insert the batteries. It is slick and you cannot grip it. There is NOTHING in the directions or on the web to show how the compartment door opens. There are no markings on the compartment door. I compared it to my original controller and surmised it could not go in the same direction because you can see where it meets the body. I surmised the door has to be slid down . Try as I may I could not get the battery compartment door to open, frustrated I finally got it to move slightly by forcing a sharp knife blade into the crack. Finally it moved enough to slide off. I inserted the batteries, set my fire TV to Fire remote pairing, held the home button. NOTHING. Checked batteries, OK, Tried new batteries, NOTHING. THis is a major disappointment Amazon-come pick it up.",1,-0.8932,Negative,157
13,"What a disappointment. The new remote paired seamlessly with my second generation Fire TV stick. It controlled power and volume on my Panasonic plasma set on the first try, and added switching control on a later try. It also recognized my Comcast X-1 cable box immediately, and I am fairly confident I will be able to use the voice command to change channels if I can ever solve the problem that inspires this review.

I spell out all the things that work because they lead me to conclude that I do NOT have a defective device.

So much for the good news. The bad news is that the remote simply refuses to recognize my Emotiva UMC-200 device that I use to control switching between devices and to control volume to my 7.1 speaker setup. Amazon includes Emotiva on its long list of products that will work with their remote and Amazon does not list any limits on how it works. Amazon troubleshooting pages appear to be limited to making sure that CEC is activated.

I hope to update this review someday to a higher score. For now, this remote does no more than the first generation Alexa voice remote that came with the Fire stick.

UPDATE - Rating increased from two to five stars. Within a few hours of posting my initial review I received an email from Amazon asking me to schedule a time for them to call and help with my problems. They asked for 48 hours and called about 50 hours from the time I wrote back.

Paula said she had no experience with my equipment, but she did have detailed notes from her tech department. We followed through the steps suggested. There were a few hiccups, but we got the remote synced with the Emotiva, and later with my Comcast X-1 and Roku box in fairly short order. When we hit snags, she was able to message her tech guru and get back on path fairly quickly.

I am very impressed that Amazon provided this level of customer service this quickly on a product at this price level. While I am not completely sure of this, I think they actually did an update of their programming for my particular Emotiva device.

The best trick I can pass on from this experience is to keep clicking YES, even when the answer is no. It asked me to power down my processor, then asked if it worked. I said yes when the answer was no. Then it asked me to try using the volume control, and asked if that worked. It didn't but I said it did. I then made a mistake which returned me to the home page. Power did not work, said yes, then tried volume. This time it worked! It then asked for some HDMI info and then to use my original remote to change to any other input. Pushing the fast forward button then returned me to the Fire home screen. And pushing the Power button then turned the whole system off.

The remote seems to learn more and to offer more setting options the further you get into the setup process. Go through it again and if things are working, you get still more changeable options.

The remote is not perfect. It does not have enough buttons to do everything you might want done, and an awful lot of switching gets done by voice instead. You need to be very patient waiting for some of the voice commands to take. Still, I think it is very good value for the price. Paula and her customer service team did a great job for me on this one.",5,0.9742,Positive,613
14,"If it doesn't detect your equipment the only option is to add control of a TV. I have my FireStick plugged into an A/V receiver, can't control the receiver. No way to add the receiver as equipment. No way to detect the receiver. No instructions about setting up infrared part of the remote whatsoever. Amazon help no help whatsoever. Works great on the living room TV. Does not work on my other two setups with A/V receivers.",2,0.1635,Positive,77
15,"I ordered this when I lost my original remote, which I had used for about 18 months.
I was excited that this ""improved"" version had Alexa on it, controlled the volume & turned on the tv unlike the first version.
Little did I know that it usually couldn't understand my husbands deeper voice (not so much of a problem for me), but within 6 months the volume control AND the power control for the tv failed.
7/8/2019 update: replacement remote came today. SAME ISSUE: would NOT work either volume or power tv on/off. Now techie tells me ""its not compatible with my tv"" EVEN THO THE LAST ONE WORK THE VOLUME & POWER FOR 6 WEEKS!
Save your money on this and the stick, buy a roku & run your Prime shows thru it.

I asked if they would replace it since it was less than a year old. Got $5 off, still have to pay an additional $25 for another piece of junk.
Then, the second one I have ordered failed in 6 weeks. I contacted customer service. Since there is a 90 day warranty on it, I am getting another one sent to me. This is a real disappointment.
I may just use my roku instead.",1,-0.8762,Negative,208
16,"Do not buy this broken product. I have to resync the remote every hour, so it’s worthless. Hopefully they give refunds and bring back the old remote.

Update:
Got the replacement remote in the mail, synced it, and it stopped working within 5 minutes. What is lower than 1 Star? How many of these do I have to order before I get one that works!?",1,-0.8221,Negative,65
17,Won’t stay paired to older fire tv models. Returning this POS and will be using the phone app for a remote.,1,-0.34,Negative,21
18,"I sent this remote back it only worked have the time . Apple TV works 10 times better than fire stick or this remote. The 4 th gen Apple TV just works along with the volume and power button on the Apple remote.
You jusr have a fork over more cash for Apple but if you have an
iPhone best thing ever.",1,0.7935,Positive,62
19,I have sticks on all my tvs but I hated that I needed another remote just for volume. This gets rid of the extra remote! Set up was simple thru settings just recognize remote then go back to settings for additional controlled devices. It recognized my tv and asked what I wanted to control. Sound bar set up was easy too. Very happy with this purchase. All I need now is covers to become available so I don't keep losing them. I'm convinced the covers stop from falling into depths of couches!,5,0.775,Positive,92
20,This thing won't pair at all. Followed all the troubleshooting instructions that Amazon provided online with no luck. Returning.,1,-0.0207,Neutral,19
21,Why is this remote replacement only $10 less than purchasing a Fire TV stick which also comes with the remote? It would seem that the Fire TV stick should be more expensive than the remote itself. I have purchased multiple replacements and they all work fine but the pricing does not seem logical.,2,-0.25,Negative,53
22,"Most of my Fire TVs are the Amazon Fire TV (3rd Gen, Pendant Design) and came with the older style remote that can't power on your TV or adjust the volume. For Christmas I got one of the new Fire TV Stick 4Ks and loved the new remote, which almost made me want to upgrade my older Fire TVs for the new remote, until I found that you can just buy this and pair it to your older Fire TVs (compatible models).

The remote itself is the same size and color as the older Fire TV remotes, but had 3 additional buttons: power, volume, and mute). It runs on two AAA batteries that are included in the box.

Setting this up could not have been easier. Simply go to the Fire TV's settings and go to remotes. You will then have an option to pair a new remote, click this. Then it should detect your new remote and you simply press the select button (big round button) to pair it. It should then perform a quick software update on the remote that takes a couple of minutes.

Next it will detect the model of your TV and prompt you to power it on and off with the new remote. Then check to ensure you can adjust the volume. I did this for 2 Samsung TVs and a Toshiba and it worked perfect for all of them.

Lastly, it will ask if you want to control and other inputs, like a Roku or cable box. If you say yes, it will give you instructions based on your TV model to select the HDMI port it is connected to and name it. After setting this up you can simply tell the controller to switch to your cable box and it will change the input. However, that's where using this remote stops, as you won't be able to control these inputs, just change to them.

I would recommend after setting up your new remote, un-pairing the old remote from your Fire TV and just keeping it as a spare if needed.

PROS
- Affordable replacement remote
- Give you more functionality
- Easy to setup

CONS
- Does not work with all models of the Fire TV, so check your model and make sure it is compatible
- Does not control other inputs, just changes to them

Overall this is a great remote that I wish Amazon would have had all along and a great addition to the Fire TV family.",5,0.9782,Positive,418
23,"I own numerous Mission Remote add-on thingies that I have used with the fire stick for years. Please allow us to pick between ""mute"" or ""input"". I do not have a sound bar but I would like to switch inputs. It would cost zero dollars to make this change but would allow me to only use one remote.",1,0.7184,Positive,58
24,"Disappointed, inconvenienced and angry. I ordered this replacement remote because my original one broke after less then a year. I received it in June and it was broken in August. I can use my television remote, but it doesn't scroll nearly as fast and some of the functions aren't available. I have always loved my Fire Stick, but this might be the thing that makes me run it over with my car.

History: I bought the first Fire Stick and used it for 1.5 years until the remote stopped working. Several months later I bought the new Fire Stick (gen2) and it was great until that remote stopped working after approximately 9 months. Then I ordered this replacement remote, which I had to wait for because it was out of stock for 8 - 10 weeks. Two months later, it quit working as well. After reading all the negative comments that said the exact same thing as me, I was convinced it wasn't my fault.

If these remotes stop working this often, they either need to fix them or sell them at a lower price so it's affordable to replace them.

Now, I if want to keep using my Fire Stick, I'll need to buy another one. At $29.99, it doesn't exactly fit into my budget and I can't do it every few months. It looks like I'll be researching the other streaming devices out there to find one that isn't crap.",1,-0.6654,Negative,242
25,I have a third generation fire stick pendant which this worked well world for about nine months and then all of a sudden out of the blue whenever I press the home button to bring me back to the main screen the little blue light would blink on the top of the remote and shut everything off. So I called Amazon support about this issue because I could not figure out what was going wrong with it I put new batteries I unpaired it and repaired it and it would still do the same thing I call them I talk to them for an hour and a half for different people and the last person took my phone number and asked if it was OK to call me back the next day and I said sure at 10 AM because I had to be to work at noon they never called they never called Saturday they never called Sunday they didn’t call Monday Tuesday or Wednesday I called them this afternoon being Thursday almost all complete week later and I talk to a gentleman and he tells me that the warranty on this remote has expired I bought it less than a year ago. He then takes my phone number and says or rather asks if it’s OK if they call back in 15 to 30 minutes it has been two hours since I have spoken with them and it’s very frustrating because now I have to hang around my house wasting my day off for them to call me back so I can fix this problem don’t get me wrong I love the remote I love being able to turn my TV on and turn it up and down without having to change remotes but if they can’t fix this problem and stand behind their product That’s not a good way to do business that’s not a good way to do business.,1,-0.7814,Negative,323
26,"It's only too bad the first generation firestick isn't so available anymore.
We have the 1st generation hooked up to our bedroom TV and the 2nd generation hooked up in my work studio.
Very glad I bought the purchase plan for the 2nd gen. It seems almost as if these are made with a designed obsolescence that kicks in right when the Amazon warrantee runs out which is not long. I believe less than 3 months.
It began to reset at strange times. Then more often. Then to a point where it was impossible to use.
I had to kinda fight for a replacement (another bummer). The replacement began malfunctioning in less than a month.
Boo to this generation firestick.
I am awaiting the arrival of the 4k (newest model)... Here's hoping it's as good as the first model.",2,0.1245,Positive,139
27,"It's a shame that you can't give negative stars. Amazon, I expect so much more from you. This remote is garbage. Absolutely hit or miss as to whether or not it is going to work when you pick it up.",1,-0.0684,Negative,40
28,"Mouse works fine, voice stuff works, machine learning, blah blah blah. Im sure you have read the description and know what its capable of. My beef is - why doesnt this remote have a ""ping"" to it from the fire TV so that I can find the darn thing. I got my parents a fire TV stick for Christmas that came with this same remote. Within the 1 week we were there, they both received and lost the remote. Its so slim and small (normally good qualities) we couldnt find it. So i had to pay almost as much as I paid for the darn firetv stick to get them an extra remote. Yea, I know there is an app that can be used instead, but at their age, they are much more comfortable/used to using a phyiscal remote. Add a find me feature and its a 5 star remote all day.",4,-0.0129,Neutral,152
29,"Had to replace so many of these between two TVs. It always starts with the remote not working for volume or mute. YouTube full of outdated fixes. It’s always over an hour call with Amazon only for them to ship out a replacement. Then they tell me you’re only allowed so many replacements for a defective device. The latest disaster was with a fire stick remote my son bought me brand new end of September. Almost 2 months later it went on the fritz. No volume. After troubleshooting with Amazon now the remote doesn’t turn the TV off and on anymore. Amazon shows me how to use the fire stick app. That’s fine and dandy but there’s no volume control or off on on the app. What’s the point? The ability to move between channel selections is not the problem. It’s always the volume and mute

Once the replacement breaks and guaranteed it will stop working I’m going to Roku.",1,-0.5366,Negative,160
30,"I was so excited to finally have a remote that could control both my TV and my Fire TV. The new remote basically paired itself with just a couple of steps to my LG TV. Unfortunately it will not control the volume on my TV. I went through the steps on the Amazon Device Support page (which basically only tell you to go through the steps to re-pair it) and the volume still cannot be adjusted on the TV with this “all in one” remote. Still having to use the TVs original remote to adjust volume kind of defeats the purpose of this thing. I am hoping they come up with a fix for this as I see many people with the same complaint. Other than that all of the other buttons are functional, but I would probably recommend waiting until they fix the bugs on this thing before purchasing.

UPDATE: After re-pairing it, un-pairing it, restarting my fire TV, taking batteries out, and unplugging everything multiple times, I was finally able to properly pair this and get it working with my TV to control the power/volume. I’d say I spent maybe 2 hours total and it seems to be an issue with the FireTV not doing whatever update/download it needs to do to activate the device control feature and have this option appear under your settings to complete the remotes setup. Then there are a series of steps you have to go through after the device control feature is activated to complete pairing. For at least an hour I was just getting a screen that said it takes 10 minutes to pair but then when I hit next it would just tell me to use this remote to turn my TV off with no other steps. Finally after what seemed like a million restarts I ended up being prompted through several other steps and the remote paired properly. I waited another week to update my review just in case I had any other issues and I’m happy to say everything is still working. I plan on getting one for my 2 year olds TV next, hoping they are on sale for Black Friday.",4,0.9074,Positive,364
31,"Simple to set up. Product synced instantly and now control volume, ON/OFF, and most importantly...Mute. I bought one for each of my Fire TV Cubes (Bedroom TV and Living room TV) I stream Tubi TV, Pluto TV and Amazon Prime. Being able to mute through the commercials is the best quality of this remote, since they are designed to MAKE you watch the commercials. Now I sit at my computer desk or in my bed, and happily mute through my news and movie programming. FABULOUS! Now if Amazon could just add control of the Timer function (since I go to sleep to movies), it would be the perfect product. I would happily plunk down another $60 to buy two more with this capability. Cheers!",5,0.9748,Positive,124
32,I asked and told the Amazon representative which Fire sticks I had and they were also able to view the type I had on their database as well. I was told that the remote is compatible with my 4k Ultra Fire tv 3rd generation on my Lg 4k tv by a representative from Amazon so I purchased 2. When I finally received and attempt to sync them they didn't work properly. I couldn't use the volume or mute buttons at all. I then called a Amazon representative again and come to find out my remotes were not compatible at all! A true waste of my time and money. I returned them and now I have to wait for my refund. Ughh ...,1,0.1759,Positive,122
33,"I’ve been using the Fire Cube for a while now, and despite a number of naysayers, it works seamlessly with my entertainment system. The only issue was numerous remotes (TV, speakers, Fire Cube, etc). With the addition of infrared to the Amazon remote, I was able to store ALL other remotes in a drawer. A simple solution, but honestly, it makes all the difference.

**Check the compatibility of your Fire device on the homepage of this product. It is clearly listed.**

NOTE: You DO NOT have to restore your Fire TV to factory settings (as I’ve seen suggested) — this would force you to re-download and re-organize all your apps! Simply use your current (old) remote on your Fire homepage to scroll to Settings—Controllers & Bluetooth Devices—Amazon Fire TV Remotes. Have your new remote handy and begin the pairing process. The Fire TV will update your system software to allow for your new upgraded remote.

Highly recommended purchase. As long as you’re sure to follow these simple instructions, you’ll have yourself a proper, effective universal remote!

P.S. I’ve seen several comments about a downgrade in ‘build quality’. Instead of being one flush plastic piece, there are now two panels (top and bottom). This is to ALLOW FOR THE INFRARED — the entire point of the product!! Other than that, the ‘quality’ is the same!",5,0.8448,Positive,224
34,"It's great to finally have a simple single remote solution for cord-cutters. But, the price is ridiculous. I bought a couple when they were on sale for half-price, which is what they should sell for regularly. At the standard price, they are simply a rip-off. The price is why I deducted 1 star.
I'm also a bit annoyed that they weren't originally included with the Fire TV Cube, when I bought one. But, they are now standard with the Cube at the same price as I paid without it. But, has nothing to do with this review.
The only functional negative I've noticed is that the battery door seems to fit somewhat loosely, compared to the previous voice remotes. Otherwise, it's solidly made.
A nice addition over the earlier remotes is the braille-type bump on the Home button. It's so easy to hit Home instead of Play/Pause on the Fire remotes (I wish I had a dollar for each time I've done it), and the little bump should help prevent that. It would work better if it was a little more prominent. But, it's better than nothing.",4,0.9422,Positive,187
